idhogar,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,escolari,rez_esc,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,pisomoscer,pisocemento,pisonotiene,pisomadera,techozinc,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu5,epared1,epared2,etecho1,etecho2,eviv1,eviv2,dis,female,parentesco1,hogar_nin,hogar_adul,hogar_mayor,hogar_total,edjefe,edjefa,meaneduc,instlevel6,instlevel7,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,age,paga_arriendo,tiene_retraso,ed_jefe_final,sin_jefe_educado,Target
7409833f2,ID_68e1ce52f,0.0,0,5,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,14,0,15.5,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,26.5,0,1,14,0,0
741dc4a93,ID_d55fd3c69,0.0,0,4,0,0,0,0,0.0,5.333333333333333,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,9,0,8.0,0,0,0,2,1.5,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,20.0,0,0,9,0,0
743853648,ID_ef91c030c,0.0,0,6,0,1,1,1,1.0,4.25,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0.0,4.0,1.0,4.0,0,0,4.25,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,52.75,0,0,0,1,1
74447f576,ID_7df0c3313,350000.0,0,4,0,1,1,1,1.0,11.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,2.0,12,0,11.5,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,22.5,1,0,12,0,0
749b787e4,ID_ac4b75a3b,270000.0,0,6,0,1,1,0,0.0,15.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,14,0,15.5,0,0,1,3,0.66666669,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,39.0,1,0,14,0,0
74dffa693,ID_1a18310da,0.0,0,5,0,1,1,0,0.0,8.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,6,0,8.5,0,0,0,2,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,50.0,0,0,6,0,0
7534b04c6,ID_25356dca0,0.0,0,2,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,6,0,6.0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,33.0,0,0,6,0,0
7552fa518,ID_ceebc03ab,0.0,0,5,0,1,1,0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1.0,1.0,0.0,2.0,0,0,0.0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,34.0,0,1,0,1,1
7562788e0,ID_00186dde5,0.0,0,3,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6,0,6.0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,0,0,6,0,0
759d53825,ID_40eacd092,191500.0,0,5,0,1,1,0,0.0,9.5,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.0,2.0,1.0,2.0,0,13,9.5,0,0,0,2,1.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,76.0,1,0,13,0,0
759df0194,ID_e18530139,120000.0,0,4,0,1,1,1,1.0,6.666666666666667,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,1.0,3.0,6,0,6.666666499999999,0,0,0,2,1.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,54.666666666666664,1,0,6,0,0
75f505df4,ID_b38571caf,0.0,0,7,0,1,1,1,1.0,4.5,1.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3.0,3.0,0.0,6.0,0,6,7.0,0,0,0,5,1.2,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,23.0,0,1,6,0,0
7600a0a7e,ID_9836d4a84,0.0,0,6,0,1,1,0,0.0,10.8,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5.0,0.0,5.0,11,0,10.8,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,34.0,0,0,11,0,0
76241952e,ID_7586d1c63,0.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,6,6.0,0,0,0,2,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,75.0,0,0,6,0,0
76370c62a,ID_1521cea11,399378.0,0,6,0,1,0,1,3.0,14.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,14,14.0,0,0,0,4,1.0,0,0,1,0,0,0,1,1,4,1,0,0,0,0,0,1,22.0,1,0,14,0,0
764424047,ID_d8fc8e9e5,45000.0,0,4,0,1,1,0,0.0,4.5,0.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2.0,2.0,0.0,4.0,11,0,9.0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,15.75,1,0,11,0,0
7678b93ef,ID_9e34f0b3f,0.0,0,4,0,1,1,0,0.0,8.0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,2.0,1.0,0.0,3.0,0,9,19.0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,30.666666666666668,0,1,9,0,1
769539d97,ID_772293456,0.0,0,5,0,1,1,0,0.0,9.333333333333334,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,3,0,9.0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,38.333333333333336,0,1,3,0,0
76bc9e7f9,ID_9c5fedf60,65000.0,0,3,0,1,1,0,0.0,4.75,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2.0,2.0,0.0,4.0,0,6,6.5,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,22.0,1,1,6,0,1
76c36bad0,ID_5ffc1d324,0.0,0,6,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,6,0,6.0,0,0,0,5,0.40000001,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,56.0,0,0,6,0,0
76ca7bf61,ID_482814b64,30000.0,0,5,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,2.0,0.0,2.0,0,9,9.0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,20.5,1,0,9,0,0
7780dd394,ID_f9d38fdfc,0.0,0,6,0,1,1,0,0.0,8.4,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0,0.0,5.0,6,0,9.0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,30.0,0,1,6,0,0
7786926d1,ID_7a06719e7,0.0,0,6,0,1,1,0,0.0,6.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.0,1.0,0.0,3.0,6,0,6.0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,25.5,0,1,6,0,0
778919bcb,ID_bdd41aeef,0.0,0,4,0,1,1,0,0.0,7.666666666666667,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,3.0,0.0,3.0,0,6,7.666666499999999,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,46.0,0,0,6,0,0
7791243cc,ID_26c8f78e3,0.0,0,4,0,1,1,0,0.0,7.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,2.0,2.0,2.0,8,0,7.0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,67.5,0,0,8,0,0
77c47614a,ID_30304964d,200000.0,0,5,0,1,1,1,1.0,14.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,15,0,14.5,0,0,0,3,0.66666669,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,1,50.0,1,0,15,0,0
77cf984f5,ID_694be3379,0.0,0,3,0,1,1,0,0.0,8.5,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,0,6,8.5,0,0,0,2,1.0,1,0,0,0,0,1,0,1,3,0,0,0,0,1,0,1,39.5,0,0,6,0,0
77dbfbcce,ID_e7d567ef8,100000.0,0,6,0,1,1,1,1.0,8.25,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.0,2.0,0.0,4.0,15,0,14.5,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,1,23.5,1,1,15,0,0
77ed86026,ID_9a1ad104f,0.0,0,4,0,1,1,0,0.0,8.333333333333334,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,11,0,11.0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,27.333333333333332,0,1,11,0,0
784bf4109,ID_f9f1f0a83,0.0,0,4,0,1,1,0,0.0,6.333333333333333,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,10,0,9.5,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,20.333333333333332,0,0,10,0,0
785bda0ae,ID_ec2a9192b,140000.0,0,4,0,1,1,1,1.0,6.75,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.0,2.0,0.0,4.0,11,0,11.0,0,0,0,2,2.0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,21.75,1,1,11,0,0
78711dc54,ID_e6b0ec15f,200000.0,0,4,0,1,1,1,2.0,11.333333333333334,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,17,0,17.0,0,0,1,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,20.666666666666668,1,0,17,0,0
78a36d1f4,ID_8a23fd3c6,400000.0,0,4,0,1,1,0,0.0,11.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2.0,1.0,2.0,0,16,11.0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,48.0,1,0,16,0,0
78ad9a92c,ID_e220c72a7,0.0,0,2,0,1,1,0,0.0,8.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,1.0,0.0,2.0,0,15,15.0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,17.5,0,1,15,0,0
78bc1e51e,ID_a0e410f5f,0.0,0,7,0,1,1,1,2.0,12.8,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,4.0,0.0,5.0,9,0,14.5,0,0,1,4,1.25,1,0,0,0,0,1,0,1,5,0,1,0,0,0,0,1,32.2,0,1,9,0,0
78d7dd4ff,ID_714ba0171,0.0,0,8,0,1,1,1,1.0,11.666666666666666,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,17,0,17.0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,38.333333333333336,0,1,17,0,0
78d91b1ea,ID_73027e73b,0.0,0,5,0,1,1,0,0.0,5.0,0.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,1.0,2.0,5,0,5.0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,58.5,0,0,5,0,0
78fdce47a,ID_2c1ed574f,220000.0,0,6,0,1,1,1,1.0,16.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,18,0,16.0,0,0,1,3,0.66666669,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,1,32.5,1,0,18,0,0
791207bc5,ID_efe0c4a97,65000.0,0,3,0,1,1,0,0.0,4.25,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2.0,2.0,0.0,4.0,6,0,7.5,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,22.5,1,1,6,0,1
7968d49d0,ID_ee45ff157,0.0,0,8,0,1,1,0,0.0,7.0,3.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,5.0,1.0,7.0,0,3,8.6000004,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,46.714285714285715,0,1,3,0,0
796b14867,ID_0f78108a1,0.0,0,4,0,1,1,0,0.0,3.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,3,3.0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.0,0,0,3,0,1
79b660f02,ID_a2f03bcdf,427905.0,0,6,0,1,1,1,1.0,10.333333333333334,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,16,0,15.5,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,18.666666666666668,1,0,16,0,0
79ba1148c,ID_d1afe6cdc,0.0,0,7,0,1,1,1,1.0,12.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,3.0,9,0,12.0,0,0,0,4,0.75,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,47.333333333333336,0,0,9,0,0
79bffc877,ID_dcb1b31d8,0.0,0,6,0,1,1,0,0.0,8.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3.0,3.0,0.0,6.0,6,0,8.0,1,0,0,3,2.0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,28.666666666666668,0,1,6,0,1
79d7f4b64,ID_8fd3e5446,0.0,0,4,0,1,1,0,0.0,8.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,2.0,0.0,2.0,6,0,8.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,36.0,0,0,6,0,0
7a09dac63,ID_e368cd870,0.0,0,5,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1.0,2.0,0.0,3.0,7,0,9.5,1,1,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,34.666666666666664,0,1,7,0,0
7a21440a1,ID_9c88e4170,180000.0,0,3,0,1,1,0,0.0,15.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0.0,2.0,0.0,2.0,15,0,15.0,0,0,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,43.5,1,0,15,0,0
7a3aa7415,ID_926d1cf39,0.0,0,3,0,1,1,0,0.0,11.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,11,0,11.0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,26.0,0,0,11,0,0
7a641e0ea,ID_c29bb5bf5,0.0,0,5,0,1,1,0,0.0,7.0,1.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,5,0,8.5,0,0,0,2,1.5,0,0,0,0,1,0,1,1,6,0,0,0,0,1,0,0,28.0,0,1,5,0,0
7a78ffdc2,ID_e11047ffb,0.0,0,4,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,6,0,6.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,75.0,0,0,6,0,0
7a80a1dc8,ID_eee33e5ef,40000.0,0,5,0,1,1,0,0.0,7.666666666666667,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,0,8,7.5,0,0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27.666666666666668,1,1,8,0,1
7abf70d41,ID_e37f27dff,0.0,0,9,0,1,1,0,0.0,14.75,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4.0,0.0,4.0,17,0,14.75,0,0,1,4,1.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,34.75,0,0,17,0,0
7ad269eef,ID_b2b434c62,0.0,0,7,0,1,1,1,1.0,5.0,2.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.0,3.0,0.0,4.0,6,0,4.0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,41.0,0,1,6,0,0
7b1819f79,ID_fc0c56e27,0.0,0,4,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,1.0,2.0,6,0,6.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,67.0,0,0,6,0,0
7b1c24619,ID_b3d0784fc,0.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,2.0,2.0,2.0,6,0,6.0,0,0,0,2,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,76.5,0,0,6,0,0
7b2cce7ab,ID_ec822267a,120000.0,0,4,0,1,1,0,0.0,4.666666666666667,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1.0,2.0,0.0,3.0,6,0,6.0,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,24.333333333333332,1,1,6,0,0
7b337541c,ID_f9d886c3d,0.0,0,4,0,1,1,0,0.0,6.4,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2.0,3.0,0.0,5.0,4,0,8.333333,0,0,0,2,2.5,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,25.2,0,1,4,0,0
7b79e2023,ID_de245e81b,0.0,0,5,0,1,1,0,0.0,7.0,2.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,5.0,0.0,7.0,2,0,7.400000099999999,0,0,0,3,2.3333333,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,33.0,0,1,2,0,0
7b7ebaf70,ID_d7f45a459,0.0,0,7,0,1,0,0,0.0,4.0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,3.0,5.0,0.0,8.0,0,0,5.0,0,0,0,5,1.6,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,24.625,0,1,0,1,0
7bb55c581,ID_996ba5efe,0.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,2.0,0.0,2.0,6,0,6.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,51.0,0,0,6,0,0
7bc1f26d4,ID_54ae3ad45,70000.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1.0,2.0,0.0,3.0,0,6,9.0,0,1,0,2,1.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30.333333333333332,1,0,6,0,1
7be5f4de1,ID_cde4e4f7a,0.0,0,3,0,1,1,0,0.0,7.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,2.0,1.0,0.0,3.0,11,0,11.0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,13.333333333333334,0,1,11,0,1
7bf86807a,ID_fcdff98ad,125000.0,0,5,0,1,1,0,0.0,4.8,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,2.0,0.0,5.0,0,0,4.5,0,0,0,2,2.5,0,0,1,0,0,0,1,1,4,1,0,0,0,0,0,1,20.6,1,1,0,1,0
7c014f3e7,ID_256a12ccc,0.0,0,4,0,1,1,0,0.0,8.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,8,0,8.0,0,0,0,2,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,52.0,0,0,8,0,0
7c57f8237,ID_233430e46,0.0,0,3,0,1,1,0,0.0,5.333333333333333,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1.0,2.0,0.0,3.0,0,6,6.0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,24.666666666666668,0,1,6,0,1
7c8425ae2,ID_e0a712d44,0.0,0,4,0,1,1,0,0.0,10.75,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4.0,1.0,4.0,0,12,10.75,0,1,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,42.5,0,0,12,0,0
