Year,life_expectancy,adult_mortality,alcohol,health_exp_pct_gdp,measles,bmi,gov_health_exp_pct,population,hdi_income,schooling,develop_status,id,log_hiv_aids,log_gdp_per_capita,thinness_avg,vaccination_index,postneonatal_deaths
2012,64.4,28.0,0.01,167.6201552,32,19.4,2.12,6473054.0,0.554,10.2,0,Lao People's Democratic Republic_2012,0.262364264467491,7.333023014386481,9.149999999999999,78.66666666666667,3
2011,64.0,213.0,5.39,3.841228575,113,18.7,2.2,6363227.0,0.542,9.9,0,Lao People's Democratic Republic_2011,0.262364264467491,7.207118856207756,9.3,78.33333333333333,4
2010,63.6,218.0,5.95,3.841228575,153,18.0,2.75,6259001.0,0.535,9.6,0,Lao People's Democratic Republic_2010,0.262364264467491,7.040536390215956,9.4,74.66666666666667,3
2009,63.1,223.0,5.18,4.989712322,78,17.3,3.77,6159383.0,0.525,9.4,0,Lao People's Democratic Republic_2009,0.18232155679395465,6.877296071497429,9.5,67.0,4
2008,62.6,228.0,5.1,268.1837972,174,16.7,2.77,6063205.0,0.518,9.2,0,Lao People's Democratic Republic_2008,0.18232155679395465,6.80903930604298,9.649999999999999,42.666666666666664,4
2007,62.1,234.0,5.0,27.68971051,1678,16.1,4.14,5969726.0,0.509,9.0,0,Lao People's Democratic Republic_2007,0.18232155679395465,6.582025138892826,9.75,18.666666666666668,4
2006,61.5,24.0,3.69,46.3913277,58,15.5,4.14,5878024.0,0.503,9.0,0,Lao People's Democratic Republic_2006,0.18232155679395465,6.421622267806518,9.9,56.666666666666664,4
2005,61.0,246.0,3.68,268.1837972,295,14.9,4.32,5787208.0,0.494,8.7,0,Lao People's Democratic Republic_2005,0.18232155679395465,6.198478716492308,1.05,34.333333333333336,5
2004,64.0,252.0,3.53,5.649123424,1491,14.4,4.54,5696523.0,0.485,8.6,0,Lao People's Democratic Republic_2004,0.18232155679395465,6.115892125483034,1.15,45.333333333333336,4
2003,59.8,259.0,3.41,5.649123424,1810,13.8,4.91,5604809.0,0.477,8.3,0,Lao People's Democratic Republic_2003,0.09531017980432487,5.955837369464831,1.25,35.333333333333336,5
2002,59.3,265.0,3.33,5.649123424,2070,13.3,4.4,5511856.0,0.468,8.0,0,Lao People's Democratic Republic_2002,0.09531017980432487,5.811140992976701,1.35,37.666666666666664,5
2001,58.7,271.0,3.13,5.649123424,94,12.7,4.32,5417495.0,0.463,8.0,0,Lao People's Democratic Republic_2001,0.09531017980432487,5.783825182329737,1.45,37.333333333333336,6
2000,58.1,278.0,5.16,5.649123424,332,12.3,3.41,5323700.0,0.459,8.0,0,Lao People's Democratic Republic_2000,0.09531017980432487,5.786897381366708,1.5,37.666666666666664,6
2015,74.6,153.0,0.01,1542.635979,0,61.2,5.88,1977527.0,0.828,16.0,1,Latvia_2015,0.09531017980432487,9.522782129890851,2.1500000000000004,94.66666666666667,0
2014,74.4,156.0,0.01,1542.635979,36,6.7,5.88,1993782.0,0.822,16.0,1,Latvia_2014,0.09531017980432487,9.663079409636529,2.2,92.0,0
2013,74.1,161.0,10.37,150.3116884,0,6.2,5.67,212647.0,0.814,15.4,1,Latvia_2013,0.09531017980432487,7.3351314045481315,2.2,94.0,0
2012,73.8,163.0,10.21,1356.022164,3,59.8,5.91,234319.0,0.812,15.5,1,Latvia_2012,0.09531017980432487,9.534151067089045,2.2,63.666666666666664,0
2011,73.6,169.0,10.14,24.70841046,1,59.4,6.1,25979.0,0.81,15.8,1,Latvia_2011,0.09531017980432487,7.225255442872647,2.25,91.0,0
2010,72.8,18.0,9.8,1109.969508,0,58.9,6.55,297555.0,0.815,16.0,1,Latvia_2010,0.09531017980432487,9.334963910840672,2.25,91.66666666666667,0
2009,72.6,184.0,9.85,1137.6237,0,58.5,6.84,2141669.0,0.821,16.4,1,Latvia_2009,0.09531017980432487,9.410859820637477,2.3,93.33333333333333,0
2008,71.9,199.0,11.84,253.4022338,3,58.1,6.63,2177322.0,0.819,16.3,1,Latvia_2008,0.09531017980432487,9.70195450374309,2.3499999999999996,93.66666666666667,0
2007,78.0,221.0,12.12,170.9884138,0,57.7,7.1,22325.0,0.814,16.2,1,Latvia_2007,0.09531017980432487,7.275974559898705,2.4,93.0,0
2006,75.0,229.0,10.4,1099.248837,7,57.4,6.8,2218357.0,0.807,16.2,1,Latvia_2006,0.09531017980432487,9.176677657293917,2.45,95.33333333333333,0
2005,76.0,216.0,9.92,86.9255399,2,57.0,6.37,2238799.0,0.791,15.9,1,Latvia_2005,0.09531017980432487,8.930592420974898,2.5,99.0,0
2004,71.0,26.0,8.81,80.0328375,0,56.6,6.51,2263122.0,0.776,15.5,1,Latvia_2004,0.09531017980432487,8.756652907215383,2.55,98.66666666666667,0
2003,78.0,29.0,8.24,478.0644911,0,56.3,6.15,2287955.0,0.761,15.2,1,Latvia_2003,0.09531017980432487,8.544021461378266,2.6,98.0,0
2002,73.0,219.0,7.44,376.4570185,0,56.0,6.29,231173.0,0.746,14.8,1,Latvia_2002,0.09531017980432487,8.326843318562746,2.7,97.66666666666667,0
2001,69.9,228.0,6.68,332.2751709,1,55.7,6.17,233717.0,0.728,14.2,1,Latvia_2001,0.09531017980432487,8.181399088810169,2.8,96.66666666666667,0
2000,71.0,218.0,7.13,291.0170765,0,55.4,6.0,236755.0,0.716,13.7,1,Latvia_2000,0.09531017980432487,8.117828824683656,2.8,95.66666666666667,0
2015,74.9,98.0,1.32,140.3771361,39,66.1,7.42,5851479.0,0.763,13.3,0,Lebanon_2015,0.09531017980432487,6.7424475833117965,4.9,79.0,0
2014,74.8,99.0,1.32,140.3771361,112,65.4,6.39,563279.0,0.763,13.3,0,Lebanon_2014,0.09531017980432487,9.007301044630166,4.85,79.0,0
2013,74.9,97.0,1.29,14.55610463,1761,64.9,6.63,527612.0,0.766,13.3,0,Lebanon_2013,0.09531017980432487,6.742037300331668,4.8,79.0,0
2012,75.0,93.0,1.53,151.1526829,9,64.4,6.99,491644.0,0.763,13.3,0,Lebanon_2012,0.09531017980432487,9.081250151871991,4.8,79.0,0
2011,75.0,93.0,1.57,835.0626827,9,64.0,7.12,4588368.0,0.758,13.2,0,Lebanon_2011,0.09531017980432487,9.075203725907201,4.7,79.0,0
2010,74.9,94.0,1.58,805.3956346,12,63.5,7.19,4337141.0,0.752,13.3,0,Lebanon_2010,0.09531017980432487,9.078501976736774,4.7,79.0,0
2009,74.7,95.0,1.62,8.140373615,22,63.0,7.42,4183156.0,0.746,13.2,0,Lebanon_2009,0.09531017980432487,4.4458095344640345,4.7,79.0,0
2008,74.5,98.0,1.67,69.13924862,24,62.5,8.7,411147.0,0.74,13.1,0,Lebanon_2008,0.09531017980432487,6.5705688499862545,4.7,79.0,0
2007,74.4,98.0,1.72,8.906931168,373,61.9,8.9,486466.0,0.731,12.9,0,Lebanon_2007,0.09531017980432487,6.422063008064634,4.65,30.333333333333332,0
2006,74.1,1.0,1.82,534.5795695,956,61.4,8.83,45735.0,0.733,13.2,0,Lebanon_2006,0.09531017980432487,8.58926433163544,4.65,77.0,0
2005,73.9,11.0,1.94,630.0540723,618,6.8,8.42,3986852.0,0.733,13.7,0,Lebanon_2005,0.09531017980432487,8.58306356730389,4.65,76.0,0
2004,73.7,13.0,2.1,618.3614858,213,6.2,8.91,3863267.0,0.733,14.2,0,Lebanon_2004,0.09531017980432487,8.598814386776175,4.65,74.66666666666667,0
2003,73.5,15.0,2.19,527.9176618,526,59.7,9.3,371464.0,0.733,14.8,0,Lebanon_2003,0.09531017980432487,8.599080909856324,4.75,74.0,0
2002,73.2,17.0,1.98,70.13207838,36,59.1,1.5,3522837.0,0.733,15.2,0,Lebanon_2002,0.09531017980432487,8.601092187519464,4.75,77.0,0
2001,73.0,11.0,2.19,510.6035166,8,58.6,1.9,3359859.0,0.719,15.0,0,Lebanon_2001,0.09531017980432487,8.56676830438512,4.800000000000001,8.0,0
2000,72.7,112.0,2.26,404.3879434,5,57.9,1.86,3235366.0,0.707,14.9,0,Lebanon_2000,0.09531017980432487,8.582219085643247,4.85,83.0,0
2015,53.7,484.0,0.01,162.1278115,0,32.6,11.7,2174645.0,0.495,10.7,0,Lesotho_2015,2.33214389523559,5.163807952959747,5.4,65.0,2
2014,52.1,522.0,0.01,162.1278115,0,32.0,1.62,2145785.0,0.491,10.8,0,Lesotho_2014,2.341805806147327,7.0697373963220445,5.699999999999999,65.0,2
2013,52.1,518.0,0.01,153.3443147,516,31.4,11.7,2117361.0,0.484,11.1,0,Lesotho_2013,2.3608540011180215,7.087685228161152,6.0,65.0,2
2012,52.2,513.0,0.01,168.1348992,179,3.8,11.14,289928.0,0.479,11.0,0,Lesotho_2012,2.302585092994046,7.156579052600633,6.300000000000001,94.33333333333333,2
2011,52.3,52.0,2.39,195.825251,172,3.2,11.79,264166.0,0.469,11.0,0,Lesotho_2011,2.4423470353692043,7.21036364548372,6.699999999999999,95.66666666666667,2
2010,51.1,527.0,2.71,154.8705998,2488,29.7,1.87,24551.0,0.464,10.9,0,Lesotho_2010,2.667228206581955,7.068395246335635,7.1,92.66666666666667,2
2009,49.4,566.0,2.75,104.3144732,0,29.2,9.8,21929.0,0.453,10.8,0,Lesotho_2009,2.954910279033736,6.828860254385023,7.5,90.33333333333333,2
2008,47.8,592.0,2.75,91.85432774,0,28.8,8.85,199993.0,0.447,10.7,0,Lesotho_2008,3.342861804649192,6.841004780425328,7.9,87.33333333333333,1
2007,46.2,633.0,2.69,9.18432717,2,28.3,8.47,1982287.0,0.44,10.6,0,Lesotho_2007,3.4339872044851463,6.823756867903228,8.350000000000001,61.333333333333336,2
2006,45.3,654.0,2.61,71.15577609,1,27.9,7.12,1965662.0,0.437,10.7,0,Lesotho_2006,3.55820113047182,6.820862899275686,8.75,89.33333333333333,1
2005,44.5,675.0,2.67,57.90369752,0,27.4,6.3,1949543.0,0.437,10.7,0,Lesotho_2005,3.5779478934066544,6.76151062775297,9.25,88.0,1
2004,44.8,666.0,1.8,67.91361818,31,26.9,6.96,1933728.0,0.439,10.7,0,Lesotho_2004,3.572345637857985,6.662512572208451,9.7,34.666666666666664,2
2003,45.5,648.0,1.99,5.300902041,1,26.4,7.13,191897.0,0.44,10.5,0,Lesotho_2003,3.5496173867804286,4.168775847580665,1.15,11.666666666666666,2
2002,46.4,622.0,2.95,3.53457351,0,25.9,6.91,192312.0,0.446,10.4,0,Lesotho_2002,3.5115454388310208,3.8896536669452524,1.6,86.33333333333333,2
2001,47.8,586.0,2.86,38.57187011,217,25.4,7.53,1885955.0,0.443,10.3,0,Lesotho_2001,3.4719664525503626,6.084087446679693,11.1,82.33333333333333,2
2000,49.3,543.0,3.1,29.86616464,660,24.9,6.92,1868699.0,0.445,9.6,0,Lesotho_2000,3.427514689979529,6.165039185066309,11.55,85.33333333333333,2
2015,61.4,259.0,0.01,54.37396957,1060,27.3,7.56,4499621.0,0.427,9.9,0,Liberia_2015,0.6418538861723948,6.116746440363833,6.45,52.0,3
2014,58.1,329.0,0.01,54.37396957,34,26.7,1.4,439737.0,0.426,9.9,0,Liberia_2014,0.6418538861723948,6.130063146540329,6.6,19.666666666666668,3
2013,61.1,258.0,0.01,45.04892458,0,26.1,9.25,4286291.0,0.419,9.8,0,Liberia_2013,0.7419373447293773,6.120566006174876,6.75,75.66666666666667,2
2012,67.0,261.0,0.01,48.09891474,43,25.6,1.19,4181563.0,0.416,9.6,0,Liberia_2012,0.7884573603642702,6.031554973297369,6.95,8.0,3
2011,62.0,266.0,3.72,60.44658161,279,25.0,11.23,47167.0,0.406,9.5,0,Liberia_2011,0.9162907318741551,5.941984300261261,7.1,77.0,3
2010,59.7,272.0,3.64,41.91052416,2200,24.5,11.87,3948125.0,0.403,9.6,0,Liberia_2010,1.0296194171811581,5.794311454841353,7.300000000000001,41.666666666666664,4
2009,59.2,277.0,3.75,5.592170255,6,24.0,14.39,3811528.0,0.4,9.7,0,Liberia_2009,1.1314021114911006,3.5458023890367043,7.5,76.33333333333333,3
2008,58.6,281.0,3.88,40.03344077,1,23.4,11.83,3662993.0,0.394,9.8,0,Liberia_2008,1.2237754316221157,5.45368439204117,7.65,72.66666666666667,4
2007,57.9,286.0,4.03,3.686899287,1,22.9,1.24,3512932.0,0.383,9.9,0,Liberia_2007,1.33500106673234,3.1078695887470813,7.85,65.33333333333333,4
2006,56.7,32.0,4.05,15.79934152,20,22.4,1.9,3375838.0,0.377,10.0,0,Liberia_2006,1.3862943611198906,5.192556715291082,8.1,43.0,4
2005,55.3,316.0,4.19,22.39648813,8,22.0,8.4,326123.0,0.372,10.1,0,Liberia_2005,1.410986973710262,5.133727199400091,8.3,39.666666666666664,4
2004,54.0,329.0,4.24,17.85870796,4,21.5,8.77,3176414.0,0.335,10.2,0,Liberia_2004,1.4350845252893227,5.013599263196823,8.5,39.0,5
2003,50.0,42.0,4.21,9.758449266,142,21.1,3.44,3116233.0,0.373,10.3,0,Liberia_2003,1.4350845252893227,4.901523439846937,8.7,53.333333333333336,5
2002,56.0,371.0,4.27,10.424369,131,2.7,5.43,362863.0,0.376,10.4,0,Liberia_2002,1.410986973710262,5.183384442337635,8.850000000000001,43.0,6
2001,51.5,333.0,4.4,16.72142854,1379,2.4,6.41,2991132.0,0.386,10.5,0,Liberia_2001,1.410986973710262,5.165822849325231,9.0,45.0,6
2000,51.9,39.0,4.46,12.19709744,5977,2.2,5.91,2884522.0,0.338,8.7,0,Liberia_2000,1.410986973710262,5.217188647836265,9.2,59.333333333333336,6
2015,72.7,138.0,0.01,264.2496129,82,64.8,3.95,6418315.0,0.719,13.4,0,Libya_2015,0.09531017980432487,8.334951631422454,5.65,97.0,1
2014,72.4,143.0,0.01,362.3817951,372,63.8,4.97,6335014.0,0.73,13.4,0,Libya_2014,0.09531017980432487,8.776321456449958,5.6,94.0,0
2013,72.9,134.0,0.01,63.55170297,0,62.8,4.33,6321200.0,0.735,13.4,0,Libya_2013,0.09531017980432487,9.257319373170178,5.6,96.0,0
2012,72.9,133.0,0.01,36.11567366,320,61.8,4.3,6349949.0,0.706,13.7,0,Libya_2012,0.09531017980432487,9.520761931397454,5.5,98.0,0
2011,71.3,161.0,0.01,36.11567366,0,6.9,4.77,6336634.0,0.756,14.0,0,Libya_2011,0.09531017980432487,8.639233817325263,5.5,98.0,0
2010,72.8,132.0,0.01,52.50394196,0,59.9,3.5,6291555.0,0.755,14.3,0,Libya_2010,0.09531017980432487,9.402694764470512,5.5,98.0,0
2009,72.7,132.0,0.01,63.55170297,329,59.0,3.16,6220133.0,0.757,14.6,0,Libya_2009,0.09531017980432487,9.229063985974285,5.5,98.0,0
2008,72.6,132.0,0.01,532.6700005,8,58.2,2.4,6132657.0,0.757,14.8,0,Libya_2008,0.09531017980432487,9.614270969992395,5.45,98.0,0
2007,72.5,132.0,0.01,54.8789106,59,57.4,2.63,6036543.0,0.756,15.1,0,Libya_2007,0.09531017980432487,9.388319179336001,5.45,98.0,1
2006,72.2,134.0,0.01,493.415341,1,56.7,2.51,5935165.0,0.752,15.4,0,Libya_2006,0.09531017980432487,9.19023970026918,5.45,98.0,1
2005,71.9,138.0,0.01,472.3047034,292,56.0,2.71,5830517.0,0.748,15.7,0,Libya_2005,0.09531017980432487,9.048174321385792,5.45,97.66666666666667,1
2004,71.5,141.0,0.01,31.80653288,2771,55.3,3.46,5727614.0,0.747,15.9,0,Libya_2004,0.09531017980432487,8.717190933223135,5.45,97.66666666666667,1
2003,71.3,144.0,0.01,295.1166511,0,54.6,4.6,5630132.0,0.74,16.0,0,Libya_2003,0.09531017980432487,8.465899897028686,5.5,95.33333333333333,0
2002,71.1,146.0,0.01,29.13434871,3890,54.0,4.57,5537058.0,0.736,15.8,0,Libya_2002,0.09531017980432487,8.254008590564844,5.5,92.33333333333333,0
2001,71.0,147.0,0.01,362.3817951,633,53.4,4.6,5446145.0,0.732,15.7,0,Libya_2001,0.09531017980432487,8.738254576526122,5.55,93.66666666666667,0
2000,78.0,148.0,0.01,457.3202236,0,52.8,3.41,5355081.0,0.727,15.5,0,Libya_2000,0.09531017980432487,8.874168090363968,5.6,93.33333333333333,0
2015,73.6,165.0,15.19,2211.744178,50,62.4,6.67,29491.0,0.846,16.5,1,Lithuania_2015,0.09531017980432487,9.564752755354087,2.6,93.33333333333333,0
2014,73.4,169.0,15.19,2211.744178,11,61.9,6.55,2932367.0,0.841,16.5,1,Lithuania_2014,0.09531017980432487,9.714502124792716,2.6500000000000004,93.33333333333333,0
2013,73.0,178.0,15.04,1968.816817,35,61.4,6.59,2957689.0,0.834,16.4,1,Lithuania_2013,0.09531017980432487,9.662296098196228,2.7,93.0,0
2012,73.0,176.0,15.14,1807.071336,0,6.9,6.67,2987773.0,0.83,16.5,1,Lithuania_2012,0.09531017980432487,9.57100586307978,2.7,93.0,0
2011,72.8,18.0,12.66,1758.822757,7,6.5,6.86,328115.0,0.826,16.7,1,Lithuania_2011,0.09531017980432487,9.572113871462673,2.75,93.0,0
2010,72.4,188.0,12.9,1423.802386,2,6.0,7.9,397282.0,0.824,16.8,1,Lithuania_2010,0.09531017980432487,9.39148361566517,2.8,94.66666666666667,0
2009,72.2,192.0,12.4,1446.529217,0,59.7,7.53,3162916.0,0.825,16.6,1,Lithuania_2009,0.09531017980432487,9.37910302927441,2.8499999999999996,97.0,0
2008,71.1,224.0,13.3,1888.149904,1,59.3,6.61,3198231.0,0.82,16.5,1,Lithuania_2008,0.09531017980432487,9.613306906580993,2.9,96.0,0
2007,72.0,24.0,13.4,1581.511914,0,59.0,6.22,3231294.0,0.812,16.4,1,Lithuania_2007,0.09531017980432487,9.417266354545337,2.95,95.33333333333333,0
2006,76.0,229.0,12.7,116.504961,1,58.7,6.2,326999.0,0.807,16.4,1,Lithuania_2006,0.09531017980432487,6.830488142843713,3.0,94.33333333333333,0
2005,78.0,222.0,12.3,913.699529,1,58.4,5.83,3322528.0,0.798,16.2,1,Lithuania_2005,0.09531017980432487,8.97007137626149,3.05,94.0,0
2004,71.6,24.0,12.1,76.36187737,1,58.1,5.67,337775.0,0.792,16.3,1,Lithuania_2004,0.09531017980432487,6.51909861123948,3.1,65.66666666666667,0
2003,71.6,22.0,11.29,80.99710054,1,57.8,6.46,3415213.0,0.78,15.8,1,Lithuania_2003,0.09531017980432487,6.321731263899682,3.2,93.33333333333333,0
2002,71.4,22.0,11.0,561.9168642,103,57.5,6.4,344367.0,0.77,15.3,1,Lithuania_2002,0.09531017980432487,8.330378659026957,3.3,95.33333333333333,0
2001,71.2,21.0,10.2,42.87208671,7,57.2,6.26,347818.0,0.757,14.7,1,Lithuania_2001,0.09531017980432487,5.869713032758683,3.3,95.66666666666667,0
2000,71.6,2.0,9.87,373.2605532,19,56.9,6.46,3499536.0,0.745,14.0,1,Lithuania_2000,0.09531017980432487,8.10117905039859,3.4,94.66666666666667,0
2015,82.0,63.0,11.12,16255.16198,0,61.3,9.74,56964.0,0.896,13.9,1,Luxembourg_2015,0.09531017980432487,7.090761851099512,0.95,97.33333333333333,0
2014,81.7,65.0,11.12,16255.16198,0,6.9,6.94,556319.0,0.892,13.9,1,Luxembourg_2014,0.09531017980432487,11.688337722433909,0.95,97.33333333333333,0
2013,81.4,68.0,11.02,15515.75234,0,6.5,7.1,54336.0,0.892,13.9,1,Luxembourg_2013,0.09531017980432487,11.641783391444381,0.9,97.33333333333333,0
2012,81.1,7.0,11.34,2284.58215,2,6.1,7.18,53946.0,0.892,13.9,1,Luxembourg_2012,0.09531017980432487,9.726161656623235,0.9,97.33333333333333,0
2011,88.0,72.0,11.5,17028.52798,6,59.6,7.34,518347.0,0.894,13.9,1,Luxembourg_2011,0.09531017980432487,11.659296622633255,0.9,96.66666666666667,0
2010,86.0,73.0,11.36,2267.252192,0,59.2,7.68,56953.0,0.884,13.7,1,Luxembourg_2010,0.09531017980432487,9.613560361691096,0.9,96.33333333333333,0
2009,83.0,76.0,11.42,2052.393076,0,58.8,8.11,497783.0,0.888,13.5,1,Luxembourg_2009,0.09531017980432487,9.487947055230327,0.9,96.66666666666667,0
2008,80.0,8.0,11.53,18961.3486,1,58.4,7.34,48865.0,0.887,13.5,1,Luxembourg_2008,0.09531017980432487,11.646536733279603,0.9,96.33333333333333,0
2007,79.7,82.0,11.75,267.051312,0,57.9,6.8,479993.0,0.877,13.5,1,Luxembourg_2007,0.09531017980432487,7.389868292784891,0.9,94.0,0
2006,79.4,85.0,11.98,15345.4907,8,57.5,7.75,472637.0,0.88,13.5,1,Luxembourg_2006,0.09531017980432487,11.404679810187183,0.9,97.66666666666667,0
2005,78.8,9.0,11.84,1346.246697,0,57.0,7.95,465158.0,0.874,13.5,1,Luxembourg_2005,0.09531017980432487,9.022889250632394,0.95,97.66666666666667,0
2004,78.7,92.0,12.42,12372.05188,0,56.4,8.2,45895.0,0.867,13.5,1,Luxembourg_2004,0.09531017980432487,11.23476263112477,0.95,97.33333333333333,0
2003,78.6,92.0,12.61,10111.38928,1,55.8,7.67,45163.0,0.865,13.6,1,Luxembourg_2003,0.09531017980432487,11.088994181206418,0.95,97.33333333333333,0
2002,78.3,95.0,12.91,910.5062778,0,55.2,8.27,446175.0,0.86,13.5,1,Luxembourg_2002,0.09531017980432487,8.574450484256385,0.95,97.66666666666667,0
2001,78.0,96.0,12.89,7877.33656,0,54.6,7.4,441525.0,0.854,13.4,1,Luxembourg_2001,0.09531017980432487,10.782708169861152,1.0,94.66666666666667,0
2000,77.8,98.0,13.14,8246.130437,0,54.0,7.48,4363.0,0.848,13.5,1,Luxembourg_2000,0.09531017980432487,10.794193681659948,1.0,91.66666666666667,0
2015,65.5,22.0,0.01,5.339065673,3,2.5,4.67,2423488.0,0.511,10.3,0,Madagascar_2015,0.262364264467491,3.7578828778785454,7.1,69.66666666666667,10
2014,65.1,225.0,0.01,5.339065673,3,2.0,3.4,2358981.0,0.509,10.3,0,Madagascar_2014,0.262364264467491,6.116914103306504,7.15,73.0,10
2013,64.7,23.0,0.87,79.50882493,6,19.5,4.15,22961146.0,0.508,10.3,0,Madagascar_2013,0.33647223662121295,6.13713016323935,7.25,73.66666666666667,11
2012,64.3,235.0,0.87,59.97914461,2,19.0,3.46,22346573.0,0.506,10.2,0,Madagascar_2012,0.33647223662121295,6.097986862614926,7.35,28.333333333333332,12
2011,63.8,241.0,0.97,78.79967196,0,18.5,4.24,21743949.0,0.504,10.2,0,Madagascar_2011,0.33647223662121295,6.122412683497365,7.45,73.0,12
2010,63.3,248.0,1.03,76.60442169,1,18.0,4.86,2115164.0,0.503,10.2,0,Madagascar_2010,0.4054651081081644,6.025236164425894,7.55,7.0,13
2009,62.8,254.0,0.91,71.16601203,0,17.6,4.7,2569121.0,0.5,9.7,0,Madagascar_2009,0.4054651081081644,6.032340914390012,7.65,76.66666666666667,14
2008,62.3,259.0,0.68,6.448762615,3,17.1,4.5,19996469.0,0.491,9.4,0,Madagascar_2008,0.4054651081081644,3.8863616307392665,7.75,77.0,15
2007,61.9,261.0,0.71,55.43034455,0,16.7,4.98,19433523.0,0.483,9.1,0,Madagascar_2007,0.4700036292457356,5.937135842098257,7.85,83.66666666666667,16
2006,61.4,263.0,0.68,38.41870375,2,16.3,5.11,1888268.0,0.478,9.0,0,Madagascar_2006,0.4700036292457356,5.68070981282013,7.95,83.33333333333333,18
2005,69.0,265.0,0.72,33.74786198,0,15.8,5.3,18336724.0,0.473,8.9,0,Madagascar_2005,0.4700036292457356,5.619747474767535,8.05,58.0,19
2004,64.0,267.0,0.81,23.72796328,35558,15.4,4.89,1782997.0,0.466,8.7,0,Madagascar_2004,0.4700036292457356,5.505833798395338,8.149999999999999,74.33333333333333,20
2003,59.9,268.0,0.93,37.12894787,62233,15.0,4.81,17279141.0,0.457,8.5,0,Madagascar_2003,0.5306282510621704,5.761421928426037,8.3,64.0,20
2002,59.3,271.0,0.9,47.5262138,10795,14.7,5.29,16765117.0,0.462,8.3,0,Madagascar_2002,0.5306282510621704,5.573240696677057,8.45,58.0,22
2001,58.7,276.0,1.05,42.56331585,9357,14.3,5.17,1626932.0,0.456,8.2,0,Madagascar_2001,0.5306282510621704,5.633201671644485,8.55,13.0,23
2000,57.9,283.0,1.16,35.66125056,35256,13.9,5.8,1576686.0,0.456,8.0,0,Madagascar_2000,0.4700036292457356,5.5091440112364,8.649999999999999,62.0,24
2015,58.3,365.0,0.01,59.48744893,0,19.6,11.38,1757367.0,0.473,10.8,0,Malawi_2015,1.7578579175523736,5.896212612707361,6.300000000000001,88.0,12
2014,57.6,377.0,0.01,59.48744893,3,19.2,11.38,1768838.0,0.466,10.7,0,Malawi_2014,1.8082887711792655,5.874159073931732,6.4,89.66666666666667,13
2013,56.7,394.0,0.01,55.83107625,1,18.8,1.96,16577147.0,0.459,10.7,0,Malawi_2013,1.9878743481543455,5.810908447976136,6.45,89.0,13
2012,55.3,42.0,0.01,82.76865922,11,18.4,12.6,169735.0,0.454,10.7,0,Malawi_2012,2.2300144001592104,5.928308589788445,6.55,95.66666666666667,15
2011,54.1,441.0,1.23,13.77617463,26,18.0,11.67,15627618.0,0.444,10.6,0,Malawi_2011,2.501435951739211,6.240520359134443,6.65,97.0,18
2010,52.9,462.0,1.08,9.728005297,118712,17.6,1.5,1516795.0,0.43,10.2,0,Malawi_2010,2.6878474937846906,6.130939871020689,6.75,90.66666666666667,19
2009,51.5,491.0,1.16,7.915071248,21,17.3,1.18,1471462.0,0.415,9.9,0,Malawi_2009,2.766319109226186,3.778216505250725,6.85,93.0,20
2008,50.0,525.0,1.27,74.34482999,20,16.9,1.7,14271234.0,0.4,9.6,0,Malawi_2008,2.884800712846709,5.923835061858916,6.95,91.33333333333333,22
2007,48.5,559.0,1.18,4.269511381,143,16.6,9.31,1384969.0,0.387,9.7,0,Malawi_2007,3.0106208860477417,3.5032342019589233,7.05,87.33333333333333,22
2006,47.1,587.0,1.18,6.847033785,1,16.2,8.99,13429262.0,0.377,9.6,0,Malawi_2006,3.095577608523707,5.699430087077191,7.199999999999999,99.0,23
2005,46.0,66.0,1.04,5.670640102,184,15.9,8.2,1339711.0,0.371,9.7,0,Malawi_2005,3.152736022363656,3.3798846775737124,7.300000000000001,93.33333333333333,23
2004,45.1,615.0,1.11,58.13583343,1116,15.5,7.82,1267638.0,0.366,10.0,0,Malawi_2004,3.1945831322991562,5.617591231810061,7.45,90.66666666666667,25
2003,44.6,613.0,1.08,4.375316094,167,15.2,6.35,12336687.0,0.362,10.3,0,Malawi_2003,3.2268439945173775,3.3014697492652196,7.55,84.33333333333333,27
2002,44.0,67.0,1.1,3.885394742,92,14.8,4.82,1213711.0,0.388,10.4,0,Malawi_2002,3.246490991901174,3.4333385328528636,7.65,69.0,29
2001,43.5,599.0,1.15,12.79760626,150,14.4,5.7,11695863.0,0.387,10.1,0,Malawi_2001,3.261935314328648,4.995599756112817,7.800000000000001,33.666666666666664,32
2000,43.1,588.0,1.18,13.76270195,304,14.1,6.7,11376172.0,0.391,10.7,0,Malawi_2000,3.2771447329921766,5.038636166242581,7.95,77.33333333333333,33
2015,75.0,123.0,0.52,721.3655432,1318,4.6,4.17,3723155.0,0.787,13.1,0,Malaysia_2015,0.09531017980432487,9.174158085158906,7.4,99.0,0
2014,74.8,126.0,0.52,721.3655432,221,39.5,4.17,322817.0,0.783,13.0,0,Malaysia_2014,0.09531017980432487,9.3223254684647,7.5,96.66666666666667,0
